local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data,distance
81,145,73,1,0.005117501597851515,90.12909632571996,4538,5035
81,146,73,2,0.004004393704235554,92.2343594836147,4644,5035
39,145,73,1,0.006131988484412432,88.26347305389221,3685,4175
39,146,73,2,0.0050880275666713715,90.82634730538922,3792,4175
40,145,73,1,0.004258498549461365,91.78312847280688,5451,5939
40,146,73,2,0.0037456925492733717,92.59134534433406,5499,5939
78,145,73,1,0.004536465276032686,91.62087912087912,4002,4368
78,146,73,2,0.0036184086930006742,93.22344322344323,4072,4368
27,145,73,1,0.006397639401257038,87.26836712448224,4003,4587
27,146,73,2,0.005150302778929472,90.40767386091127,4147,4587
59,145,73,1,0.003232622519135475,93.92767796224699,4130,4397
59,146,73,2,0.002445423975586891,95.49692972481238,4199,4397
7,145,73,1,0.006209476385265589,87.8003696857671,4275,4869
7,146,73,2,0.007260747253894806,86.2394742246868,4199,4869
22,145,73,1,0.004936584737151861,90.43188202247191,5151,5696
22,146,73,2,0.004837837535887957,90.69522471910112,5166,5696
83,145,73,1,0.005706499330699444,89.32995495495496,3173,3552
83,146,73,2,0.0038160805124789476,92.08896396396396,3271,3552
97,145,73,1,0.00607077032327652,87.8589527027027,4161,4736
97,146,73,2,0.00502243684604764,90.16047297297297,4270,4736
13,74,74,1,0.004352841060608625,92.44536548605879,4907,5308
36,74,74,1,0.003972550388425589,93.37026138133979,5394,5777
58,74,74,1,0.006118993274867535,90.33769275814953,4628,5123
71,74,74,1,0.004733635578304529,91.98618935126295,5062,5503
10,147,74,1,0.004724167287349701,91.39700078926597,4632,5068
10,148,74,2,0.005373585969209671,89.52249408050513,4537,5068
76,147,74,1,0.0061959316954016685,87.57261934832027,3467,3959
76,148,74,2,0.004757665563374758,90.07325082091438,3566,3959
15,147,74,1,0.004991855937987566,90.45814106789717,5489,6068
15,148,74,2,0.004627027548849583,91.15029663810151,5531,6068
42,147,74,1,0.005410647485405207,89.82563060775351,5306,5907
42,148,74,2,0.004912434611469507,90.11342475029626,5323,5907
57,147,74,1,0.004784074146300554,90.98062953995158,4509,4956
57,148,74,2,0.00423889746889472,92.19128329297821,4569,4956
17,147,74,1,0.006780149415135384,86.3960840301856,4236,4903
17,148,74,2,0.005306763108819723,89.80216194166837,4403,4903
9,147,74,1,0.00646598357707262,87.18351667539724,4993,5727
9,148,74,2,0.00559425400570035,89.1391653570805,5105,5727
3,147,74,1,0.004495060537010431,91.48896371118593,4891,5346
3,148,74,2,0.003756935242563486,92.91058735503181,4967,5346
70,147,74,1,0.004276071209460497,91.51762902401636,5373,5871
70,148,74,2,0.0043052188120782375,91.79015499914836,5389,5871
8,147,74,1,0.005890744272619486,88.68889343424013,4336,4889
8,148,74,2,0.005208482034504414,90.01840867253017,4401,4889
65,147,74,1,0.006048313342034817,88.21175186465344,4849,5497
65,148,74,2,0.005218156147748232,90.03092595961434,4949,5497
33,147,74,1,0.0061557418666779995,88.12785388127854,4246,4818
33,148,74,2,0.005894654430449009,88.7505188875052,4276,4818
59,147,74,1,0.0032698914874345064,93.74573572890608,4122,4397
59,148,74,2,0.002419742289930582,95.51967250397999,4200,4397
52,147,74,1,0.005189029965549707,90.24213075060533,3727,4130
52,148,74,2,0.004427195060998201,91.88861985472155,3795,4130
69,147,74,1,0.004696604795753956,91.40696608615949,3989,4364
69,148,74,2,0.005027410574257374,90.62786434463794,3955,4364
11,147,74,1,0.007845809683203697,84.79480883900385,4835,5702
11,148,74,2,0.009741751477122307,80.93651350403367,4615,5702
13,75,75,1,0.004293882288038731,92.82215523737754,4927,5308
36,75,75,1,0.003683271585032344,94.18383243898218,5441,5777
58,75,75,1,0.005872453097254038,90.8452078860043,4654,5123
71,75,75,1,0.004369200672954321,92.80392513174633,5107,5503
57,149,75,1,0.004313912242650986,92.09039548022598,4564,4956
57,150,75,2,0.004219866823405027,91.70702179176754,4545,4956
60,149,75,1,0.006103596184402704,88.54041013268998,3670,4145
60,150,75,2,0.004897255916148424,90.42219541616406,3748,4145
74,149,75,1,0.005952469073235989,88.20095893266625,4231,4797
74,150,75,2,0.004988085012882948,90.3272878882635,4333,4797
72,149,75,1,0.005724160000681877,89.25476603119584,4635,5193
72,150,75,2,0.005700711626559496,88.63855189678414,4603,5193
70,149,75,1,0.004130788613110781,92.55663430420712,5434,5871
70,150,75,2,0.004419062752276659,91.4665304036791,5370,5871
14,149,75,1,0.004045520443469286,92.20686367969495,3869,4196
14,150,75,2,0.003317323513329029,94.08960915157293,3948,4196
43,149,75,1,0.005726595409214497,88.85318337015465,4424,4979
43,150,75,2,0.004714092239737511,90.92187186181965,4527,4979
88,149,75,1,0.004778130911290646,90.52592316299888,4854,5362
88,150,75,2,0.004836871288716793,90.6751212234241,4862,5362
9,149,75,1,0.0059835598804056644,88.37087480356207,5061,5727
9,150,75,2,0.005968352779746056,88.17880216518247,5050,5727
80,149,75,1,0.0052029406651854515,89.87364951474089,4908,5461
80,150,75,2,0.004829654470086098,90.47793444424099,4941,5461
22,149,75,1,0.005187284667044878,89.87008426966293,5119,5696
22,150,75,2,0.004696151241660118,90.5372191011236,5157,5696
73,149,75,1,0.004930850118398666,90.6840390879479,4176,4605
73,150,75,2,0.0037631578743457794,92.94245385450597,4280,4605
66,149,75,1,0.0052640303038060665,89.65517241379311,4342,4843
66,150,75,2,0.004754053428769112,90.87342556266776,4401,4843
82,149,75,1,0.00403615552932024,92.16685541713854,4883,5298
82,150,75,2,0.003679814515635371,92.63873159682899,4908,5298
56,149,75,1,0.005589848849922419,89.11000552791599,4836,5427
56,150,75,2,0.0052830735221505165,89.09157914133039,4835,5427
48,149,75,1,0.004343255423009396,91.78053830227744,4433,4830
48,150,75,2,0.004177754744887352,91.73913043478261,4431,4830
13,76,76,1,0.004045410547405481,93.06706857573474,4940,5308
36,76,76,1,0.0034082599449902773,94.46079279903063,5457,5777
58,76,76,1,0.005399618297815323,91.29416357602967,4677,5123
71,76,76,1,0.004432545974850655,92.29511175722334,5079,5503
69,151,76,1,0.004722790792584419,91.01741521539871,3972,4364
69,152,76,2,0.0045165447518229485,91.54445462878094,3995,4364
16,151,76,1,0.005563139915466309,89.63198206613114,4798,5353
16,152,76,2,0.005274930037558079,90.28582103493368,4833,5353
75,151,76,1,0.004982764832675457,90.3681506849315,4222,4672
75,152,76,2,0.004096619319170713,92.27311643835617,4311,4672
60,151,76,1,0.005570208188146353,89.72255729794934,3719,4145
60,152,76,2,0.004740518517792225,90.88057901085645,3767,4145
24,151,76,1,0.0048392838798463345,91.00394157199165,3925,4313
24,152,76,2,0.00449718814343214,91.56039879434269,3949,4313
8,151,76,1,0.005684033501893282,89.17979136837799,4360,4889
8,152,76,2,0.005059921182692051,90.20249539783187,4410,4889
77,151,76,1,0.006754895206540823,87.18811881188118,4403,5050
77,152,76,2,0.005567433312535286,89.00990099009901,4495,5050
11,151,76,1,0.008559999987483025,84.42651701157489,4814,5702
11,152,76,2,0.011226627044379711,79.23535601543318,4518,5702
80,151,76,1,0.004941717255860567,90.36806445705915,4935,5461
80,152,76,2,0.0049049886874854565,90.03845449551365,4917,5461
28,151,76,1,0.006311157252639532,88.61772745021476,4539,5122
28,152,76,2,0.012173008173704147,78.28973057399453,4010,5122
41,151,76,1,0.004659976810216904,90.62367416207043,4272,4714
41,152,76,2,0.004047107882797718,92.2571064913025,4349,4714
2,151,76,1,0.005589139647781849,89.13810483870968,3537,3968
2,152,76,2,0.004511559847742319,91.60786290322581,3635,3968
76,151,76,1,0.005993001628667116,88.305127557464,3496,3959
76,152,76,2,0.004378045909106731,91.765597373074,3633,3959
57,151,76,1,0.004660879727452993,91.42453591606134,4531,4956
57,152,76,2,0.004311169497668743,92.02986279257466,4561,4956
33,151,76,1,0.006110821384936571,88.54296388542964,4266,4818
33,152,76,2,0.0054242732003331184,89.58073889580739,4316,4818
78,151,76,1,0.004607757553458214,91.16300366300366,3982,4368
78,152,76,2,0.004186616279184818,92.03296703296702,4020,4368
13,77,77,1,0.003992479760199785,93.02938960060287,4938,5308
36,77,77,1,0.003159100888296962,94.75506318158213,5474,5777
58,77,77,1,0.00499894842505455,92.36775326956861,4732,5123
71,77,77,1,0.003938744310289621,93.18553516263856,5128,5503
29,153,77,1,0.003907972946763039,92.41335587489434,4373,4732
29,154,77,2,0.003735242411494255,92.89940828402366,4396,4732
81,153,77,1,0.005067792255431414,90.506454816286,4557,5035
81,154,77,2,0.004670655820518732,91.02284011916583,4583,5035
74,153,77,1,0.005531225819140673,89.09735251198666,4274,4797
74,154,77,2,0.005263426341116428,88.90973525119867,4265,4797
11,153,77,1,0.008284545503556728,83.35671694142405,4753,5702
11,154,77,2,0.009207066148519516,81.93616274991231,4672,5702
98,153,77,1,0.005812502931803465,91.10790675318434,3791,4161
98,154,77,2,0.005046408623456955,91.44436433549627,3805,4161
12,153,77,1,0.005926590878516436,88.65363735070575,4899,5526
12,154,77,2,0.005849662236869335,88.40028954035468,4885,5526
65,153,77,1,0.005630763713270426,89.06676368928507,4896,5497
65,154,77,2,0.005378072615712881,89.32144806257959,4910,5497
40,153,77,1,0.004240162670612335,91.69893921535612,5446,5939
40,154,77,2,0.0038930452428758144,92.23775046304091,5478,5939
72,153,77,1,0.0057637691497802734,89.2740227228962,4636,5193
72,154,77,2,0.007435933221131563,85.98112844213364,4465,5193
67,153,77,1,0.006576482206583023,87.65965101636985,4873,5559
67,154,77,2,0.006233333609998226,87.69562871019968,4875,5559
2,153,77,1,0.005597175098955631,89.18850806451613,3539,3968
2,154,77,2,0.004386095330119133,91.58266129032258,3634,3968
26,153,77,1,0.004362207837402821,91.7523250122369,3749,4086
26,154,77,2,0.0033646777737885714,93.8570729319628,3835,4086
91,153,77,1,0.005447745323181152,89.26441351888667,4041,4527
91,154,77,2,0.005450448486953974,89.04351667771151,4031,4527
61,153,77,1,0.0054384637624025345,89.78818283166109,4027,4485
61,154,77,2,0.007861188612878323,85.30657748049052,3826,4485
25,153,77,1,0.005910672713071108,88.45614581710547,5678,6419
25,154,77,2,0.006917606107890606,86.24396323414862,5536,6419
45,153,77,1,0.00579036632552743,88.50428128985243,4858,5489
45,154,77,2,0.005006920546293259,89.87065039169248,4933,5489
13,78,78,1,0.0039131115190684795,93.23662396382818,4949,5308
36,78,78,1,0.0032633859664201736,95.03202354163061,5490,5777
58,78,78,1,0.005097222048789263,92.11399570564123,4719,5123
71,78,78,1,0.0038572417106479406,92.8584408504452,5110,5503
56,155,78,1,0.005531299393624067,88.99944720840243,4830,5427
56,156,78,2,0.0049471366219222546,90.06817763036669,4888,5427
90,155,78,1,0.004220943432301283,92.22830665543387,4379,4748
90,156,78,2,0.004271273035556078,92.12299915754002,4374,4748
54,155,78,1,0.006913935765624046,87.15677590788307,4920,5645
54,156,78,2,0.007604705169796944,85.29672276350753,4815,5645
63,155,78,1,0.004640523809939623,91.25319693094629,3568,3910
63,156,78,2,0.006222913041710854,88.49104859335038,3460,3910
94,155,78,1,0.0058618588373064995,88.47626339969372,4622,5224
94,156,78,2,0.004437500610947609,91.23277182235834,4766,5224
10,155,78,1,0.004754852503538132,90.9431728492502,4609,5068
10,156,78,2,0.005108942277729511,90.11444356748224,4567,5068
96,155,78,1,0.005193167831748724,90.05112072355486,4580,5086
96,156,78,2,0.0044140443205833435,91.38812426268187,4648,5086
45,155,78,1,0.005435134284198284,89.08726543997085,4890,5489
45,156,78,2,0.004832956939935684,90.21679723082528,4952,5489
38,155,78,1,0.005851817782968283,88.43624699278267,5514,6235
38,156,78,2,0.005665911361575127,88.50040096230954,5518,6235
59,155,78,1,0.0030166548676788807,94.38253354559927,4150,4397
59,156,78,2,0.0024962041061371565,95.47418694564476,4198,4397
6,155,78,1,0.0059335981495678425,90.28200446337999,4450,4929
6,156,78,2,0.005648162681609392,90.46459728139583,4459,4929
85,155,78,1,0.005521581508219242,89.63581402044048,6227,6947
85,156,78,2,0.006240407004952431,87.53418741902979,6081,6947
55,155,78,1,0.00481819873675704,90.61509194673431,4287,4731
55,156,78,2,0.004289079923182726,91.88332276474318,4347,4731
32,155,78,1,0.006576017010957003,87.22039473684211,5303,6080
32,156,78,2,0.006089515518397093,88.30592105263158,5369,6080
83,155,78,1,0.0051605189219117165,89.86486486486487,3192,3552
83,156,78,2,0.0037134303711354733,93.07432432432432,3306,3552
89,155,78,1,0.005443457514047623,91.09140806417564,4315,4737
89,156,78,2,0.005571666639298201,91.26029132362254,4323,4737
13,79,79,1,0.00372784910723567,93.70761115297664,4974,5308
36,79,79,1,0.003260699100792408,94.84161329409729,5479,5777
58,79,79,1,0.005105365067720413,92.28967401912942,4728,5123
71,79,79,1,0.00384105765260756,93.04015991277484,5120,5503
23,157,79,1,0.003615336725488305,93.60298966805891,4258,4549
23,158,79,2,0.003422041656449437,93.73488678830513,4264,4549
89,157,79,1,0.0056220958940684795,90.18366054464852,4272,4737
89,158,79,2,0.005568027030676603,90.50031665611147,4287,4737
83,157,79,1,0.005049053579568863,90.54054054054053,3216,3552
83,158,79,2,0.003582020988687873,92.96171171171171,3302,3552
1,157,79,1,0.0038974701892584562,92.86241239395056,5035,5422
1,158,79,2,0.003954095300287008,92.14312061969753,4996,5422
0,157,79,1,0.005752920638769865,89.40227356068941,4876,5454
0,158,79,2,0.006430674809962511,87.95379537953795,4797,5454
90,157,79,1,0.004439758602529764,91.51221566975569,4345,4748
90,158,79,2,0.004335468169301748,91.38584667228307,4339,4748
46,157,79,1,0.006769804283976555,86.46045563993331,4668,5399
46,158,79,2,0.006482718512415886,87.1457677347657,4705,5399
70,157,79,1,0.004093632567673922,92.72696303866462,5444,5871
70,158,79,2,0.004348564427345991,91.48356327712484,5371,5871
48,157,79,1,0.0040892851538956165,92.54658385093167,4470,4830
48,158,79,2,0.0033930635545402765,93.74741200828157,4528,4830
5,157,79,1,0.004707967396825552,92.54956939715602,4621,4993
5,158,79,2,0.004555358085781336,93.43080312437412,4665,4993
17,157,79,1,0.006268166936933994,87.82378135835202,4306,4903
17,158,79,2,0.00542773213237524,89.12910462981849,4370,4903
96,157,79,1,0.005120032001286745,90.38537160833661,4597,5086
96,158,79,2,0.004097054712474346,92.44986236728275,4702,5086
79,157,79,1,0.005085330456495285,90.73218195086353,3730,4111
79,158,79,2,0.005232939496636391,89.56458282656288,3682,4111
7,157,79,1,0.005579621531069279,89.46395563770795,4356,4869
7,158,79,2,0.00821757223457098,84.26781680016431,4103,4869
63,157,79,1,0.004758174531161785,90.69053708439898,3546,3910
63,158,79,2,0.00493058655411005,90.8695652173913,3553,3910
39,157,79,1,0.005591736640781164,89.31736526946108,3729,4175
39,158,79,2,0.005099408328533173,90.58682634730539,3782,4175
13,80,80,1,0.0036669927649199963,93.6887716654107,4973,5308
36,80,80,1,0.002988096559420228,94.94547342911545,5485,5777
58,80,80,1,0.004925888031721115,92.83622877220378,4756,5123
71,80,80,1,0.0038013767916709185,93.60348900599674,5151,5503
44,159,80,1,0.004484137985855341,91.48768472906404,4643,5075
44,160,80,2,0.005491604097187519,89.81280788177341,4558,5075
30,159,80,1,0.004840899258852005,90.51404345521993,3416,3774
30,160,80,2,0.0036881552077829838,92.97827239003709,3509,3774
66,159,80,1,0.005117303226143122,90.06813958290316,4362,4843
66,160,80,2,0.004424723330885172,91.84389841007639,4448,4843
73,159,80,1,0.004470446612685919,92.26927252985885,4249,4605
73,160,80,2,0.0042042904533445835,92.05211726384364,4239,4605
76,159,80,1,0.0060516418889164925,88.07779742359182,3487,3959
76,160,80,2,0.004651902709156275,90.85627683758524,3597,3959
81,159,80,1,0.0046803890727460384,90.70506454816287,4567,5035
81,160,80,2,0.004236683715134859,91.69811320754717,4617,5035
22,159,80,1,0.004707464016973972,91.43258426966293,5208,5696
22,160,80,2,0.004202852491289377,91.66081460674157,5221,5696
46,159,80,1,0.007073104847222567,86.46045563993331,4668,5399
46,160,80,2,0.006756464019417763,86.83089461011299,4688,5399
17,159,80,1,0.005791299976408482,88.70079543136855,4349,4903
17,160,80,2,0.0054528978653252125,88.8435651641852,4356,4903
34,159,80,1,0.004789556842297316,91.1016086336795,4474,4911
34,160,80,2,0.004429821390658617,91.24414579515374,4481,4911
96,159,80,1,0.004906059708446264,90.48368069209594,4602,5086
96,160,80,2,0.00449598440900445,90.99488792764451,4628,5086
31,159,80,1,0.0047369361855089664,90.85298655499228,4122,4537
31,160,80,2,0.004163476638495922,92.08728234516201,4178,4537
95,159,80,1,0.0058175986632704735,88.78039059386211,4455,5018
95,160,80,2,0.006072676740586758,87.84376245516142,4408,5018
40,159,80,1,0.004155156202614307,92.05253409664927,5467,5939
40,160,80,2,0.0038253474049270153,92.82707526519616,5513,5939
53,159,80,1,0.006719484925270081,86.94477791116446,5794,6664
53,160,80,2,0.008254303596913815,84.03361344537815,5600,6664
11,159,80,1,0.0077773709781467915,85.21571378463697,4859,5702
11,160,80,2,0.011074899695813656,79.28796913363732,4521,5702
13,81,81,1,0.0034218733198940754,94.12207987942728,4996,5308
36,81,81,1,0.002805770607665181,95.41284403669725,5512,5777
58,81,81,1,0.0047406647354364395,93.14854577396056,4772,5123
71,81,81,1,0.003532625734806061,94.03961475558786,5175,5503
69,161,81,1,0.004771364387124777,90.97158570119157,3970,4364
69,162,81,2,0.004471943713724613,91.75068744271312,4004,4364
64,161,81,1,0.006000232417136431,88.82304863097671,4347,4894
64,162,81,2,0.005468305665999651,89.3338782182264,4372,4894
10,161,81,1,0.004085661377757788,92.73875295974744,4700,5068
10,162,81,2,0.004633235279470682,90.92344119968429,4608,5068
24,161,81,1,0.004472929984331131,91.69951309993044,3955,4313
24,162,81,2,0.004124162252992392,92.07048458149781,3971,4313
15,161,81,1,0.004855722654610872,90.72181938035597,5505,6068
15,162,81,2,0.00471984688192606,90.29334212261043,5479,6068
54,161,81,1,0.00621386943385005,87.81222320637733,4957,5645
54,162,81,2,0.006986498832702637,86.73162090345438,4896,5645
35,161,81,1,0.005159178748726845,89.99109528049867,5053,5615
35,162,81,2,0.005099522415548563,89.86642920747997,5046,5615
59,161,81,1,0.0030940419528633356,94.10962019558791,4138,4397
59,162,81,2,0.002658880315721035,94.81464634978394,4169,4397
42,161,81,1,0.005017120856791735,90.36736075842221,5338,5907
42,162,81,2,0.004910618532449007,89.87641780937871,5309,5907
72,161,81,1,0.005557418335229158,89.25476603119584,4635,5193
72,162,81,2,0.00661745248362422,87.05950317735413,4521,5193
84,161,81,1,0.005392884369939566,89.82530236129776,4679,5209
84,162,81,2,0.005191283766180277,89.76770973315415,4676,5209
92,161,81,1,0.0044005983509123325,91.9113329418673,6261,6812
92,162,81,2,0.004478371236473322,91.14797416324134,6209,6812
73,161,81,1,0.004700865130871534,91.35722041259501,4207,4605
73,162,81,2,0.003892715321853757,92.68186753528774,4268,4605
76,161,81,1,0.005070942919701338,89.97221520586007,3562,3959
76,162,81,2,0.004076346755027771,91.79085627683759,3634,3959
29,161,81,1,0.004127931781113148,91.92730346576501,4350,4732
29,162,81,2,0.0034350876230746508,93.63905325443787,4431,4732
44,161,81,1,0.004698238801211119,91.23152709359606,4630,5075
44,162,81,2,0.0043894206173717976,91.60591133004927,4649,5075
13,82,82,1,0.003352473024278879,94.51770911831197,5017,5308
36,82,82,1,0.0027609483804553747,95.49939414921239,5517,5777
58,82,82,1,0.00418571662157774,93.77317977747414,4804,5123
71,82,82,1,0.0035490833688527346,93.54897328729784,5148,5503
14,163,82,1,0.003594015957787633,93.73212583412774,3933,4196
14,164,82,2,0.0029291987884789705,94.8045757864633,3978,4196
54,163,82,1,0.006019121035933495,88.57395925597874,5000,5645
54,164,82,2,0.00697913346812129,86.53675819309123,4885,5645
3,163,82,1,0.004171925131231546,92.31200897867564,4935,5346
3,164,82,2,0.004201631993055344,92.23718668163113,4931,5346
34,163,82,1,0.004767369944602251,90.85725921400936,4462,4911
34,164,82,2,0.00478287972509861,90.77580940745266,4458,4911
68,163,82,1,0.004624918568879366,91.80830314850932,3295,3589
68,164,82,2,0.006956925615668297,87.32237392031207,3134,3589
73,163,82,1,0.004244794137775898,92.61672095548317,4265,4605
73,164,82,2,0.003483639797195792,93.52877307274701,4307,4605
15,163,82,1,0.0046165999956429005,91.46341463414635,5550,6068
15,164,82,2,0.004368500784039497,91.56229400131839,5556,6068
91,163,82,1,0.005573789123445749,89.02142699359399,4030,4527
91,164,82,2,0.005897089373320341,88.57963331124364,4010,4527
7,163,82,1,0.005594553425908089,89.77202711028959,4371,4869
7,164,82,2,0.00680468138307333,86.83507907167797,4228,4869
26,163,82,1,0.004557490348815918,91.7523250122369,3749,4086
26,164,82,2,0.0033181291073560715,93.80812530592266,3833,4086
79,163,82,1,0.004988835658878088,90.70785696910727,3729,4111
79,164,82,2,0.004575115628540516,91.24300656774508,3751,4111
11,163,82,1,0.008216477930545807,85.11048754822869,4853,5702
11,164,82,2,0.011581677943468094,77.86741494212556,4440,5702
61,163,82,1,0.004691730719059706,91.23745819397993,4092,4485
61,164,82,2,0.004697423428297043,91.03678929765886,4083,4485
56,163,82,1,0.005138071719557047,89.92076653768196,4880,5427
56,164,82,2,0.005261653568595648,89.53381241938456,4859,5427
16,163,82,1,0.005185533780604601,90.26713992153933,4832,5353
16,164,82,2,0.00532044842839241,89.781430973286,4806,5353
45,163,82,1,0.005564600694924593,88.46784478047003,4856,5489
45,164,82,2,0.004704299848526716,90.74512661687011,4981,5489
13,83,83,1,0.0031959584448486567,94.8756593820648,5036,5308
36,83,83,1,0.00272178347222507,95.72442444175178,5530,5777
58,83,83,1,0.004592241253703833,93.65606090181534,4798,5123
71,83,83,1,0.0033309883438050747,94.20316191168455,5184,5503
46,165,83,1,0.006526461336761713,87.97925541766995,4750,5399
46,166,83,2,0.006470587104558945,87.3680311168735,4717,5399
78,165,83,1,0.004378545098006725,92.21611721611723,4028,4368
78,166,83,2,0.004487308673560619,91.23168498168498,3985,4368
3,165,83,1,0.004174934700131416,92.3494201271979,4937,5346
3,166,83,2,0.0038189352490007877,92.57388701833146,4949,5346
7,165,83,1,0.005458812694996595,89.99794619018279,4382,4869
7,166,83,2,0.0073459274135529995,85.68494557403984,4172,4869
8,165,83,1,0.005141083616763353,90.38658212313356,4419,4889
8,166,83,2,0.004552935250103474,90.91838821844959,4445,4889
