local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,71,1,0.00623819837346673,89.5440844009043,4753,5308
36,71,71,1,0.005117516033351421,91.76042928855807,5301,5777
58,71,71,1,0.007145601790398359,89.47882100331836,4584,5123
71,71,71,1,0.00615179305896163,89.7510448846084,4939,5503
85,141,71,1,0.0057998341508209705,88.71455304447963,6163,6947
85,142,71,2,0.005682697053998709,89.03123650496617,6185,6947
4,141,71,1,0.005758611485362053,88.82820258192652,3578,4028
4,142,71,2,0.00420707231387496,91.63356504468719,3691,4028
97,141,71,1,0.00665628258138895,86.82432432432432,4112,4736
97,142,71,2,0.005220795050263405,89.7804054054054,4252,4736
76,141,71,1,0.006450210232287645,86.99166456175801,3444,3959
76,142,71,2,0.004801609553396702,90.17428643596868,3570,3959
38,141,71,1,0.006499047391116619,87.8588612670409,5478,6235
38,142,71,2,0.006357206031680107,87.48997594226142,5455,6235
94,141,71,1,0.006871993187814951,86.61944869831547,4525,5224
94,142,71,2,0.004961388185620308,90.25650842266462,4715,5224
86,141,71,1,0.005789349786937237,87.98676508017307,3457,3929
86,142,71,2,0.004596078302711248,90.93917027233393,3573,3929
10,141,71,1,0.005109965801239014,90.19337016574586,4571,5068
10,142,71,2,0.004087382461875677,92.18626677190213,4672,5068
29,141,71,1,0.004730467684566975,90.93406593406593,4303,4732
29,142,71,2,0.003580516902729869,93.27979712595096,4414,4732
34,141,71,1,0.0050781792961061,90.22602321319488,4431,4911
34,142,71,2,0.004261209163814783,91.73284463449399,4505,4911
7,141,71,1,0.006934120319783688,87.94413637297185,4282,4869
7,142,71,2,0.009175846353173256,82.78907373177243,4031,4869
18,141,71,1,0.006077922880649567,88.35020004706989,3754,4249
18,142,71,2,0.005036958958953619,90.44481054365733,3843,4249
6,141,71,1,0.006229598540812731,89.45019273686347,4409,4929
6,142,71,2,0.005865925922989845,90.60661391763036,4466,4929
22,141,71,1,0.005178301129490137,89.7998595505618,5115,5696
22,142,71,2,0.005053919740021229,89.95786516853933,5124,5696
69,141,71,1,0.0053968727588653564,89.64252978918424,3912,4364
69,142,71,2,0.005597956012934446,89.41338221814848,3902,4364
81,141,71,1,0.005178485065698624,89.89076464746772,4526,5035
81,142,71,2,0.00412358483299613,92.65143992055611,4665,5035
13,72,72,1,0.005053095053881407,91.767143933685,4871,5308
36,72,72,1,0.004402057733386755,93.04137095378225,5375,5777
58,72,72,1,0.006516418885439634,89.77161819246535,4599,5123
71,72,72,1,0.005019766744226217,91.73178266400144,5048,5503
47,143,72,1,0.006824800744652748,87.21452274058169,4468,5123
47,144,72,2,0.009344659745693207,82.74448565293773,4239,5123
10,143,72,1,0.005023344419896603,89.75927387529597,4549,5068
10,144,72,2,0.004725262057036161,90.9431728492502,4609,5068
95,143,72,1,0.006679673213511705,86.6480669589478,4348,5018
95,144,72,2,0.005763334687799215,88.68074930251096,4450,5018
98,143,72,1,0.00640376191586256,90.1465993751502,3751,4161
98,144,72,2,0.005307567771524191,90.96371064647921,3785,4161
64,143,72,1,0.006391321308910847,87.80138945647732,4297,4894
64,144,72,2,0.005835616495460272,88.6595831630568,4339,4894
57,143,72,1,0.005525561515241861,89.16464891041163,4419,4956
57,144,72,2,0.004181669559329748,92.4132364810331,4580,4956
27,143,72,1,0.0057222722098231316,88.99062568127316,4082,4587
27,144,72,2,0.00486851716414094,90.29867015478527,4142,4587
85,143,72,1,0.005538595840334892,89.37670937095149,6209,6947
85,144,72,2,0.0056809550151228905,88.59939542248453,6155,6947
93,143,72,1,0.005651471205055714,88.9020771513353,4494,5055
93,144,72,2,0.004752864595502615,90.88031651829871,4594,5055
6,143,72,1,0.006028123199939728,89.73422600933252,4423,4929
6,144,72,2,0.006170282606035471,89.67336173666058,4420,4929
74,143,72,1,0.005933210253715515,87.99249530956847,4221,4797
74,144,72,2,0.005427257157862186,88.972274338128,4268,4797
54,143,72,1,0.006886796094477177,86.41275465013287,4878,5645
54,144,72,2,0.00692381476983428,86.53675819309123,4885,5645
88,143,72,1,0.004928749520331621,90.39537486012682,4847,5362
88,144,72,2,0.004687670152634382,90.78701976874301,4868,5362
45,143,72,1,0.006462664809077978,87.192566952086,4786,5489
45,144,72,2,0.005226219072937965,89.32410275095646,4903,5489
51,143,72,1,0.005375753156840801,89.55696202531645,3679,4108
51,144,72,2,0.003962323535233736,92.9649464459591,3819,4108
52,143,72,1,0.005356162320822477,90.09685230024213,3721,4130
52,144,72,2,0.004067982081323862,92.5181598062954,3821,4130
13,73,73,1,0.004813580308109522,92.1627731725697,4892,5308
36,73,73,1,0.004059109836816788,93.59529167387917,5407,5777
58,73,73,1,0.005932996980845928,91.52840132734725,4689,5123
71,73,73,1,0.0051239351741969585,91.22296928947846,5020,5503
31,145,73,1,0.005131373647600412,90.08155168613622,4087,4537
31,146,73,2,0.0043136621825397015,91.75666740136654,4163,4537
47,145,73,1,0.0059389169327914715,88.46379074760883,4532,5123
47,146,73,2,0.0065925936214625835,87.39020105406988,4477,5123
14,145,73,1,0.004186893813312054,91.7302192564347,3849,4196
14,146,73,2,0.0032384672667831182,94.18493803622498,3952,4196
73,145,73,1,0.005340259987860918,89.64169381107492,4128,4605
73,146,73,2,0.004123052582144737,92.4212812160695,4256,4605
99,145,73,1,0.005838277284055948,89.19810348381777,4327,4851
99,146,73,2,0.004406087100505829,91.11523397237683,4420,4851
60,145,73,1,0.005865009967237711,88.68516284680338,3676,4145
60,146,73,2,0.004425876308232546,91.70084439083233,3801,4145
